loss,acc
2.2713742985631016,12
2.1246013502286085,33
1.7340091386989158,51
1.1555762337070958,65
0.8620094036574228,73
0.9074540127126803,66
0.9617053904861639,73
0.5751332366045306,82
0.8852501343543844,70
0.7038974056063633,75
0.6684527223805362,78
0.5421212317431479,83
0.4893642697914389,84
0.5846665369302155,80
0.4164919020481802,84
0.5433191274631561,84
0.4148008440807704,86
0.46739299763182474,86
0.5327812965790042,83
0.4633537784169915,85
0.4973768758306679,81
0.5750617103756344,80
0.38128845284194246,86
0.3174384862904461,93
0.3724768554778535,88
0.26157729958072834,91
0.2959206972235178,93
0.5575323779054964,85
0.41937987366388213,88
0.6400730728302064,81
0.592842671625085,81
0.4177574090059706,86
0.49121118091864757,85
0.5042558798015607,86
0.38576618715046884,91
0.46738562985262044,85
0.5873092908935883,84
0.42218749557876833,89
0.36369495376482364,90
0.5626869200210816,84
0.3749048519932013,87
0.5608004587610091,84
0.3295159307281484,90
0.5406726913917904,83
0.46197404016650195,88
0.48652895882331587,87
0.48993297290776155,83
0.30403543203467115,93
0.4995183613448091,82
0.41511767146970935,88
0.4183646520128637,88
0.3877589766782292,88
0.28754683666227676,91
0.5141456551549706,87
0.3522588245655724,87
0.30405638038308813,94
0.5306367431581007,87
0.4092511969469859,89
0.30909779594385944,89
0.49483099854795576,86
0.5757901055572855,85
0.47800305415196576,84
0.3146486650664332,89
0.3706159533134976,90
0.4238019947548409,88
0.5185003514802066,86
0.39597484606864664,90
0.3896175495045865,89
0.3632248219310577,82
0.2428049376921608,89
0.36166833943967136,87
0.49161799674230494,84
0.2318157407726103,91
0.5421067662287453,83
0.37872284780283727,85
0.3812503711158543,91
0.4392361004597625,90
0.3291331020253566,90
0.2925429808626921,89
0.3542317263197559,91
0.28013631469961453,92
0.3150488196500397,91
0.43208014065037487,87
0.43912219533283425,89
0.29428817544757435,92
0.29693914018724366,92
0.33841384671394326,88
0.26633113422804944,94
0.33592313306704974,89
0.26979860123525484,92
0.32720061919524746,90
0.35627268618004043,92
0.352986835657034,88
0.2762451057195366,92
0.37020886592521796,87
0.40295328426240024,88
0.38764959038034746,88
0.3621302011362885,89
0.4213657536156986,91
0.3619499032115609,88
0.20738495176163227,92
0.4877490784539304,88
0.4906383172506019,83
0.41219041685498065,86
0.17683096426458703,96
0.21294260983303523,91
0.31032701649822747,87
0.3655708481861184,91
0.2833122237844209,91
0.28457765705700805,92
0.2801763855589956,93
0.20896877935373173,93
0.14702560504227546,97
0.3223856618560351,91
0.2873140831518979,91
0.3092898884144743,91
0.3830986090690099,91
0.1978097768198622,94
0.3390911311436535,89
0.27719284190390403,94
0.38235802220684306,90
0.29477058781040977,95
0.29504948483446314,91
0.35415620347375304,89
0.24580268176852194,92
0.3174677327043333,89
0.30634517627959595,91
0.1699752710765023,95
0.43500711150116655,85
0.3294765696189239,92
0.2916703457716054,91
0.19566236540042564,94
0.2520854927323894,93
0.21477568592031382,94
0.45486756172335574,85
0.2609154330389686,92
0.2171412632866291,93
0.3056087469146341,91
0.2741913228675308,89
0.3813243236406562,89
0.24445692046459963,93
0.2154831986184238,93
0.2770486393823084,89
0.22286265438085567,93
0.38708426868191326,87
0.4383997865289891,89
0.40924982340130095,89
0.2956302326066662,91
0.2546202053583968,94
0.181272792163632,96
0.38162671219712274,89
0.4037681558002903,90
0.32044635933841875,92
0.24354995818630237,94
0.25796307520690415,93
0.29265306185305956,90
0.2455386294689961,93
0.2786787857756836,87
0.22888492440618616,93
0.2854546653966363,92
0.20010179488912172,94
0.222855658723674,93
0.3388393273443547,89
0.5935765432459387,86
0.20955298057129956,92
0.2401794697690904,92
0.26865513721164186,93
0.29565182493825687,91
0.29693453020135757,90
0.38072675181185006,88
0.2978072254687185,92
0.1901504624197656,94
0.4181521777259409,89
0.17803920460796557,95
0.3352122136753735,93
0.3258406933586466,87
0.23717574022027613,89
0.26125833263009696,94
0.2483428093774314,90
0.14237378292391045,96
0.2599391877321954,93
0.38430569792309754,86
0.3028817507674553,91
0.41961613669591585,90
0.44267932447713465,87
0.42351021316903065,86
0.3516656311526486,91
0.284792468891547,93
0.22560339495754494,92
0.3531876366093128,90
0.3806378498013709,87
0.18056448273319353,95
0.28432829501597434,92
0.11555356531770751,97
0.3990071648876529,90
0.2619676800796505,93
0.2822188805728951,92
0.30933574904620387,93
0.23641600328352122,93
0.1770901700478942,93
0.17848024785365868,94
0.13900300273901073,94
0.20658070650770738,94
0.5466964168579688,89
0.24461804307113685,94
0.26950172558219315,91
0.22515903537733928,92
0.18522486440417288,94
0.21725756488680725,94
0.37730186305527197,88
0.17417441596615343,95
0.2632062256998072,91
0.32729383413902613,91
0.2839282482178083,91
0.3337482812932355,92
0.18948956619036703,93
0.27766977174949736,90
0.22623264593400902,93
0.2206691410964525,95
0.20496331453230104,92
0.2681699924602052,92
0.18935184766572075,95
0.3713420571367494,90
0.16597501283815014,94
0.2848971937877766,90
0.11401849087749852,98
0.2097260211482453,93
0.26074131278169355,95
0.21886601269535141,95
0.28504875851908146,93
0.29171453748283155,91
0.26967882332844084,94
0.38629145465820325,91
0.22733237836687475,95
0.2640458286692043,91
0.17778472798449008,98
0.19390880613546937,93
0.3496637974949002,91
0.13666187330224225,97
0.2051573144436784,92
0.4134771344757277,87
0.17641847867942761,96
0.2545606899896023,94
0.22901867245672847,93
0.20195266005553403,94
0.2530036526008263,90
0.19230778248541397,94
0.3052375811092077,90
0.37418643772392246,89
0.20969024270966,91
0.2568186311491011,94
0.18209644543050468,95
0.244694270431187,94
0.20463165289239535,95
0.21271199787776715,94
0.26742520118788593,90
0.1592313716591717,96
0.23658069700839277,94
0.3526613599894173,89
0.26802396023326397,90
0.23662508436706023,95
0.15755704035534795,95
0.12382769460019269,97
0.17763253441288626,95
0.10122286874876556,93
0.24421046968184812,93
0.0533866364326139,98
0.16269989958821604,95
0.1990229518470733,95
0.20673223985117548,92
0.21298127162659788,95
0.162072677319075,96
0.1593979026509608,93
0.14073245020415728,95
0.18732645266875697,93
