loss,acc
2.26745017692979,15
2.1207394738962297,31
1.7751110383658055,43
1.4105625507589503,53
1.1043231784964083,65
0.7482101068988882,74
0.6992143744354195,76
0.7824090765377476,69
0.8156806654062693,75
0.5785694176987528,82
0.6038788242767539,78
0.5831492459552976,83
0.7079964819971051,72
0.7007584416448239,76
0.4620948266298807,84
0.5830196675222868,79
0.6187094102686901,82
0.59851749010845,85
0.6071559963917528,80
0.6089095509402577,80
0.6628125032928491,80
0.3509914284814014,91
0.5101316136984549,84
0.3940969983945825,90
0.4852785520047741,85
0.446393541295281,88
0.41412652930830496,89
0.4183733654342655,85
0.3378254867951132,92
0.5119926112670072,80
0.4472401719471021,85
0.4444765227319478,87
0.4148972620043412,85
0.5008556690899323,86
0.39682344944458103,86
0.5521409179501995,85
0.4627308883208858,88
0.5270870014202501,85
0.5454473231036535,83
0.3233278075344365,91
0.5484763287422326,82
0.5217626468966318,86
0.3430737269155336,90
0.5100019547249547,83
0.3621420025513835,85
0.4279774781992176,88
0.4344279358653866,87
0.32547011728115716,90
0.258323464474791,93
0.3215304390752157,93
0.3426195374638351,93
0.5608183626073414,83
0.29360206875227673,91
0.35729888795723197,91
0.4781191673230763,81
0.210562148809253,94
0.2860343842203012,92
0.4009150710252105,93
0.4538771249770693,88
0.3003876914358712,91
0.3854025047618246,89
0.4305462505641625,88
0.3665892898643076,90
0.44242353385968086,87
0.5142915264598841,85
0.33053417929604234,90
0.30909261692290046,90
0.385530019839856,90
0.42181628777258273,89
0.4862289146448154,87
0.4158356068686044,89
0.3817129178472038,90
0.25675955228971264,94
0.42028745626722114,87
0.39788920318756577,85
0.40632587074399934,88
0.19255037270009429,95
0.4738360319701114,86
0.4574410465196764,87
0.2428292512642905,93
0.2884679059128475,88
0.4552443133378736,90
0.31546716309605644,93
0.3918155706487693,89
0.4086642755216065,90
0.3760620584975549,89
0.24942493574545743,92
0.4010826308726934,88
0.3633896313434108,87
0.16293597630198953,95
0.2621504181396035,94
0.5163665709593243,83
0.23806926145297966,92
0.4598856272788304,85
0.341043193617671,91
0.35425346987876066,90
0.3889299943051025,89
0.19056549816463592,95
0.5036005283219166,86
0.5553502294950186,84
0.19054552268049513,96
0.24674420312187886,89
0.23122499221363754,91
0.2775085349255722,91
0.3473557750938205,89
0.31702645254775114,88
0.2718120532227991,91
0.283959103188076,90
0.4352078470058429,86
0.39306347272219955,88
0.4209529289660257,89
0.24799537045421371,94
0.26435425374513744,93
0.4163511252911294,90
0.34015378555496606,89
0.2818877490315994,91
0.3426550759371875,92
0.2892529061208838,93
0.36873916642889737,92
0.36021097869839097,86
0.3050148623165204,92
0.2943042198329708,92
0.20387955906160793,95
0.32253730116346935,87
0.3067415516733364,92
0.2595516632306855,93
0.27452384975209126,91
0.2965206849984366,91
0.4051905230368426,88
0.29520709872870193,92
0.3513991222701116,88
0.4506589490902478,85
0.2270869251827868,92
0.2378925152601258,90
0.3275616931268507,89
0.23490143267384142,93
0.32418033374826316,91
0.43487492309478065,87
0.29148472296858335,92
0.19384876906532944,94
0.19372219614794928,92
0.3415263637889372,92
0.3348049683375556,91
0.3373112558786022,90
0.32338433828730245,90
0.32925408495652403,89
0.18969290816564793,95
0.1801881684608564,95
0.2714197714773619,91
0.5685108069443348,88
0.43273394223699346,90
0.19974507968057773,91
0.3176758771966263,93
0.2555730767476121,91
0.39246230175627067,87
0.18724576799633488,95
0.1497059101520902,98
0.1809008662218085,95
0.40866448869191907,86
0.29927047230532683,93
0.17492913366428464,95
0.22728210111799554,95
0.25715040007847395,92
0.18481171149086945,95
0.31857869601563865,89
0.2734527144122189,94
0.4649593742984423,90
0.26439222466283857,93
0.37011745622721476,94
0.2176960452085087,94
0.322968029092658,93
0.2587869936245902,92
0.34229451408332706,88
0.24209384529943193,92
0.24320094435958883,94
0.18271040266988708,94
0.3559604008559655,90
0.32872941267389244,85
0.17070778093047692,95
0.34422813756062937,91
0.2871563407760412,95
0.2763451887856896,91
0.3743977856022536,88
0.39501645365981547,86
0.21667633723502255,93
0.16446021266582758,97
0.3885636148116361,86
0.23809064671654742,95
0.26265790174363207,89
0.3392614651559038,90
0.2900681424472246,92
0.2641056020483768,93
0.2576118273488202,92
0.12489984382381081,97
0.2617635120478498,92
0.23997243199869558,91
0.26293647733504866,92
0.2388162259688644,90
0.27691091850978256,91
0.2899222195140152,92
0.30010057184573197,89
0.1915665906761563,93
0.2411421311374246,94
0.27806125162952816,88
0.24283745093374343,94
0.445367497096161,91
0.23519968527514373,93
0.260795392084766,91
0.33618550871024794,84
0.34317854929024155,93
0.3847340946660334,87
0.2784124567815745,93
0.25340812657065703,90
0.299050938355307,92
0.2776824622396577,92
0.2884051994976171,95
0.29147948557358094,92
0.1317545787131127,97
0.20803145189917024,93
0.23560693305791408,88
0.26550451576304146,92
0.2523872079489088,95
0.18846368191350504,95
0.2292098710914466,94
0.23736740769363215,90
0.24848790669636758,97
0.15578396703848926,96
0.1901269921317124,92
0.19846621985659862,95
0.155406739443285,96
0.22888379768609388,93
0.31442938882075433,91
0.26322434920265925,92
0.30829915936860347,88
0.20761472559218372,94
0.3346387856815412,89
0.14960365334817632,95
0.3854943573768474,92
0.2330528403664579,94
0.25861371423185575,90
0.2521674884545268,93
0.3552315746986174,89
0.25069049269490556,92
0.19794462923132322,94
0.27682835239208725,92
0.12419128177769996,96
0.19166781220658344,97
0.14965523562778554,96
0.29243924676678057,90
0.1426747073758717,96
0.14722645470959927,94
0.17302017937338582,93
0.34408735636152843,92
0.2524897981652433,92
0.3748634206145324,88
0.1463812302622401,95
0.33018501820891394,91
0.10671181802390924,98
0.30237409601873916,90
0.23268431227190778,92
0.2583751215605475,95
0.22170798019196944,94
0.1981835774613639,95
0.290743756237452,94
0.1914583255440551,93
0.21904336671243946,92
0.21316596716504244,95
0.05501693791559428,98
0.25892003610307734,94
0.3145475660470081,91
0.18655373639001238,95
0.31043032640985685,91
0.27153054008205385,91
0.2629758205421361,94
0.24031725689617134,91
0.1656679850558583,95
0.16318974976535866,94
0.2410984441881332,94
0.118393500416994,97
0.2822891390747344,92
0.17784740314672792,95
0.19981778630886127,94
0.2750570639306391,94
0.12860501713820763,95
0.35883457418661235,90
0.3420287623454512,90
0.16801664359475357,94
0.1874409658532144,93
0.18165911719169694,95
0.15745252798386716,95
0.15900972668278268,95
0.08667868042722748,98
0.16017374132986795,95
0.3188157087932146,96
0.15390716984300185,94
0.16586380200650586,96
0.17474983112443618,92
0.3594240187696387,89
0.10409105685655072,98
0.2880851626449511,91
0.19778678716355408,94
0.1024619425792628,97
0.35097439770255606,90
0.17828224412931415,93
0.2078805756848898,91
0.2530238986966688,93
0.21623926425834195,95
0.21688600004580444,92
0.25409698210658277,93
0.3324431670605889,89
0.16135666421369482,94
0.15655062989377827,97
0.15942508244328246,97
0.16020243447257393,95
0.3079648666840201,87
0.21553188638700305,97
0.2822929784445077,90
0.3050661610189775,92
0.23110866422918797,94
0.1037100181090302,97
0.20325849841944219,94
0.22619767926604212,91
0.10982175506589818,96
0.1169834888525966,98
0.38762752393889083,91
0.2257840142478542,95
0.12161286940747167,97
0.11147207234789162,97
0.10372358878751774,97
0.07637846923667987,98
0.30160100219894187,94
0.10554501473942775,97
0.20760149091194563,93
0.30734201553591517,89
0.21411645336718682,94
0.19741646560963486,94
0.12985456083730404,97
0.14935811480365122,96
0.26307816555618424,89
0.23217480783738917,95
0.21492277567662188,96
0.17304259999730867,97
0.1629833213189359,95
0.21474618971434495,92
0.14968028713940526,92
0.213757163749869,88
0.15038629487665975,94
0.21010812337427368,94
0.32439468349156797,93
0.17932461873802719,93
0.13589504353121531,96
0.16289473292932027,95
0.22603504764863458,92
0.12411757632209913,97
0.11502398327737712,96
0.18457068590183875,94
0.11811303785759057,96
0.0861763602187045,98
0.187962748127522,95
0.2782022566645052,93
0.23401375217683312,93
0.1052899278612301,96
0.09776242428600565,98
0.10495923461835571,95
0.17875451655447333,94
0.1631820021575087,96
0.15045292794865386,96
0.16291414335827895,97
0.18863413821496686,94
0.39379490634985787,92
0.2554275809777858,92
0.14722110859880996,97
0.2797816256593438,91
0.1911153381193137,95
0.14688060096170433,95
0.0841540301213844,98
0.09065658942216577,97
0.19269428100182226,92
0.17826815089050657,96
0.243170011800325,94
0.15957587869025025,94
0.1595063503714677,94
0.2132179680787419,94
0.1952102576342948,94
0.08471666934882308,98
0.193387190813219,93
0.1354556290196109,93
0.344775767791902,93
0.21887775243316804,94
0.23145218658367273,92
0.1682850910918443,93
0.12318848015391978,94
0.2016380878046973,91
0.24886323231817703,92
0.18308716714004383,94
0.28982362902384345,89
0.17082704656277797,96
0.1935533017313757,94
0.1848689384995356,95
0.160482590904216,93
0.17162882262574314,97
0.25566700947229065,88
0.27903377859559886,92
0.15332499545327344,97
0.14036395309492192,96
0.100073317290999,97
0.1396469331489981,96
0.18322760692289108,98
0.17204863200106607,97
0.10378181494874276,96
0.1279960084701743,96
0.19642889674502517,96
0.15060063189354317,94
0.2350352684084297,95
0.1692917905776602,95
0.13748393536020626,97
0.14880603255677022,96
0.03958946142447161,100
0.1182199930285855,98
0.22263103255689073,93
0.22853239402690145,91
0.1823352060225049,94
0.264538499413526,90
0.1245735090100536,95
0.3920933401525645,93
0.28886214286473433,94
0.14613048077399962,95
0.24016023764937028,93
0.1633880785537266,94
0.14712263082066884,95
0.10401789912664566,98
0.23091952607298932,94
0.06451057440908109,97
0.26079028319812375,91
0.1903788156895648,94
0.22811973003879435,92
0.0649942252155434,99
0.3460543402422682,92
0.1680900697910195,96
0.20990634643033546,93
0.37806464285907426,87
0.1784361649699696,94
0.13149437681611528,97
0.1913188583777437,96
0.15007519549473908,95
0.08691624738700961,97
0.127999571693354,96
0.18954125427473606,96
0.13613661087428938,96
0.1920569089778266,93
0.19995179080846184,92
0.2893394470540824,91
0.0746339888563392,96
0.04390308332026893,100
0.09136115316440781,97
0.1560878840445302,94
0.17081544464750312,96
0.1070690826591686,97
0.17038058056724448,96
0.17960934338559034,95
0.2757625789007988,89
0.21546371126501843,93
0.30352835225325003,95
0.5554392739868264,84
0.2597055054918475,91
0.1517831407173708,95
0.17398942897503644,97
0.07416872678091407,97
0.155663992464805,93
0.13463304429665093,97
0.17624971143518287,94
0.22038439627654186,91
0.1608147816154803,97
0.07003315332120735,99
0.15707802209448546,95
0.17456590412392337,96
0.12770916890553047,95
0.21312610570100024,91
0.18339298820094097,95
0.14088640214972167,95
0.2408979563979552,93
0.13188922906054468,96
0.14857165038832443,93
0.11618613030725906,98
0.17174682748246298,96
0.1572256090210354,94
0.08852466836694571,97
0.1791076567464691,94
0.13205944533327157,95
0.20478066739104547,91
0.27004628141329584,95
0.21371619726365176,92
0.17407119136434804,93
0.24012391546477832,96
0.21194115984611916,93
0.05668616159458718,99
0.16980197576933734,96
0.14140854202022654,95
0.1359338329265449,97
0.0802806701860587,97
0.12693899211100426,93
0.23732456569625257,95
0.09780452990695158,98
0.22480569207778306,96
0.16954205102629882,95
0.09524146386514344,98
0.11262625705630847,98
0.18917090566031305,96
0.16575327942709406,95
0.15616899137856952,94
0.1546147977534906,95
0.24937602095647257,92
0.24077517197374695,96
0.0986377019206945,97
0.24462906610542415,95
0.21233958733330635,97
0.18452439318519798,94
0.18207143040574728,95
0.1626220590588053,95
0.25647770551577415,94
0.24373194497709694,92
0.10632587113750303,96
0.13036068358034275,97
0.15972108768040078,96
0.06600926787288905,97
0.2126825004876035,95
0.18545101381033502,95
0.16589706654658226,95
0.09240031786084658,97
0.08419828563278603,97
0.24761494427326267,92
0.25320957789143794,90
0.19867833938190815,94
0.239279237968478,94
0.16438668672681656,93
0.15832695466359314,94
0.1316767556347746,97
0.20708585884710617,93
0.2818307145719387,94
0.1644754305981314,95
0.08644651717642139,99
0.10908545356560612,96
0.12335895440963164,95
0.2962391722283379,95
0.1981801169510551,95
0.28423399788454434,93
0.22507939393850726,93
0.20340627794039776,95
0.13440714318812946,96
0.09439494874990294,97
0.1537255953813339,95
0.09695299351993528,96
0.35941125556102244,94
0.13454450845309218,96
0.2326708974454405,92
0.12761946933147839,97
0.18912404960876786,94
0.18352610566744906,95
0.09380993322181758,97
0.1568814962699405,94
0.14588456197736446,96
0.1490219359988395,96
0.19956237125130605,94
0.16806086902302128,94
0.17088542930112222,95
0.2720141531873391,93
0.11669008875846791,96
0.19759044492416838,94
0.08274660156676601,97
0.12150304607833101,96
0.10051158244463343,96
0.2102925317396796,93
0.2607228401373583,92
0.11649289182071022,98
0.11947253695111133,95
0.16317653033934296,97
0.10597827623452934,97
0.11807649063269025,96
0.10685578689464567,95
0.2807515704779641,94
0.10516641606921645,98
